batch_id,factory_name,factory_city,industry_type,waste_type,material_category,quantity_kg,contaminants,pH,COD_mg_L,BOD_mg_L,TDS_mg_L,turbidity_NTU,conductivity_uS_cm,dye_concentration_ppm,sludge_percentage,temperature_C,recyclability_score,recovery_feasibility_score,profitability_score,predicted_roi_percent,estimated_market_value_inr,workforce_requirement_score,machinery_compatibility_score,logistics_complexity_score,circularity_score,carbon_reduction_tons,recommended_product,predicted_market_demand,recommended_buyer,buyer_city,estimated_payback_months,treatment_dependency,ai_segmentation_category,esg_impact_score,upload_date
RWAI-104013,Singhal-Chauhan,Indore,Garment Processing,Polyester Sludge,Polymer,8791.17,Low Contamination,7.98,1071.93,430.09,2828.05,35.89,5161.94,271.1,41.36,59.29,28.59,30.27,50.94,66.99,1060356.38,6.16,62.67,14.77,40.23,48.77,Industrial Pigments,High,Birla Eco Materials,Mumbai,10.0,Low,Moderately Recoverable,73.73,2023-12-24
RWAI-104014,Chaudhari-Bal,Noida,Garment Processing,Leather Processing Waste,Polymer,634.59,Low Contamination,6.72,540.72,178.9,5767.85,114.98,5611.38,381.0,43.64,25.2,93.06,86.59,71.01,56.2,913993.19,1.2,97.15,69.43,50.83,452.07,Recycled Fiber Boards,Very High,Mahindra Sustainable Solutions,Coimbatore,16.6,Medium,Highly Recoverable,52.69,2023-11-05
RWAI-104015,Dhaliwal-Varkey,Kanpur,Fabric Export Unit,Denim Processing Sludge,Textile,1010.37,Color Pigments,7.68,183.19,478.8,6639.61,46.82,5041.66,150.05,66.55,45.64,42.07,31.65,66.89,64.5,243288.38,3.87,48.05,40.2,96.06,484.77,Green Roofing Sheets,Medium,Tata Sustainable Materials,Kanpur,22.7,Medium,Highly Recoverable,52.36,2024-09-09
RWAI-104016,Sagar-Som,Jaipur,Textile Manufacturing,Plastic Laminate Waste,Organic,5723.76,Sulfide,7.69,781.05,435.62,2946.35,53.63,955.66,106.06,56.91,57.18,97.69,82.77,32.49,33.31,1146960.41,1.21,59.92,32.57,64.96,444.16,Industrial Absorbent Pads,Medium,Tata Sustainable Materials,Surat,8.5,Low,Low Recovery Potential,36.93,2023-05-24
RWAI-104017,"Chandran, Singh and Choudhary",Bhiwandi,Fabric Export Unit,Cotton Fiber Waste,Chemical,2331.42,Lead,6.7,613.57,479.14,7747.2,401.14,515.56,453.67,40.65,44.07,67.35,60.2,21.18,72.08,1114025.22,4.53,76.63,87.37,64.29,194.63,Eco Furniture Boards,Medium,Tata Sustainable Materials,Tiruppur,31.5,High,Moderately Recoverable,72.04,2023-09-08
RWAI-104018,"Kale, Karpe and Ben",Surat,Leather Processing,Chemical Effluent,Polymer,4335.14,Organic Contaminants,6.03,497.72,357.46,6160.7,434.58,1093.39,437.96,47.87,52.38,36.56,35.79,58.03,61.45,1041754.41,7.17,83.46,60.67,42.74,321.39,Sustainable Wall Tiles,Emerging,JSW Green Materials,Tiruppur,4.1,Medium,Highly Recoverable,54.92,2023-08-09
RWAI-104019,"Sawhney, Raj and Atwal",Tiruppur,Garment Processing,Textile Dye Waste,Polymer,1539.93,Color Pigments,6.65,199.35,336.8,1609.04,418.42,2653.43,190.44,34.93,38.89,69.54,70.74,44.07,43.47,449602.35,6.62,94.55,65.76,25.91,207.58,Acoustic Insulation Panels,Very High,EcoPack India,Coimbatore,27.4,High,Needs Advanced Treatment,60.73,2023-09-21
RWAI-104020,Bhakta Group,Mumbai,Textile Manufacturing,Synthetic Yarn Waste,Organic,7261.19,Low Contamination,7.15,291.03,373.86,5849.97,421.46,5523.41,385.66,51.37,46.75,89.21,81.62,46.57,73.55,832467.19,3.69,86.87,53.24,24.16,495.58,Eco Concrete Additives,High,Asian Paints Eco Division,Bhiwandi,25.5,Low,Highly Recoverable,70.67,2023-12-18
RWAI-104021,"Sachdeva, Badami and Chaudhari",Jaipur,Industrial Dyeing,Chemical Effluent,Textile,9677.98,Sulfide,6.37,412.04,472.99,3589.44,214.59,2814.66,68.87,62.93,37.37,77.27,76.34,64.83,23.9,2348863.92,9.22,84.14,69.38,51.43,328.33,Eco Paver Blocks,Very High,Adani Circular Infra,Bhiwandi,21.8,Low,Moderately Recoverable,70.21,2024-03-14
RWAI-104022,"Hayer, Ravi and Kurian",Surat,Fabric Export Unit,Polyester Sludge,Mixed,6161.61,High TDS,7.22,1124.96,229.01,1996.65,368.6,1874.53,422.34,62.21,57.14,93.68,83.79,40.96,19.41,485574.73,4.25,71.3,24.76,58.64,306.33,Recycled Fiber Boards,Emerging,Adani Circular Infra,Kanpur,26.8,Low,Needs Advanced Treatment,59.4,2023-06-20
RWAI-104023,"Gaba, Bains and Mannan",Coimbatore,Garment Processing,Leather Processing Waste,Textile,3531.23,Oil Residue,4.83,174.5,527.06,1717.3,370.38,3595.55,422.72,31.53,21.74,56.74,65.07,65.38,36.69,238593.02,4.02,55.07,72.99,61.97,141.43,Eco Furniture Boards,Emerging,EcoPack India,Tiruppur,15.8,High,Moderately Recoverable,66.07,2023-12-31
RWAI-104024,Walla-Dewan,Panipat,Fabric Export Unit,Mixed Textile Waste,Chemical,2109.13,Organic Contaminants,5.66,885.49,157.34,1007.23,181.3,1981.49,83.84,28.69,23.36,31.4,23.96,87.93,56.06,933259.98,3.33,77.98,85.69,72.32,244.56,Low-Cost Modular Panels,Medium,Greenply Industries,Ludhiana,8.3,Low,Needs Advanced Treatment,30.49,2023-10-12
RWAI-104025,Kuruvilla-Zachariah,Jaipur,Garment Processing,Chemical Effluent,Textile,7616.99,Chromium,7.05,452.5,561.28,4193.16,30.1,1078.99,193.96,56.78,54.41,95.69,99.58,60.29,72.62,1707356.54,5.0,49.37,33.6,22.95,330.03,Green Roofing Sheets,Very High,EcoPack India,Ludhiana,18.6,Medium,Low Recovery Potential,61.64,2023-11-10
RWAI-104026,"Raju, Sha and Bhatia",Panipat,Chemical Processing,Synthetic Yarn Waste,Mixed,4455.95,Lead,6.16,751.12,346.44,6577.06,398.44,3054.98,120.5,19.66,25.27,89.31,97.42,66.77,73.09,2026170.45,5.47,86.81,20.6,25.32,244.45,Eco Packaging Sheets,Medium,Mahindra Sustainable Solutions,Bhiwandi,21.8,Low,Needs Advanced Treatment,73.74,2023-08-25
RWAI-104027,"Sem, Ramakrishnan and Rajagopal",Coimbatore,Chemical Processing,Chemical Effluent,Textile,5540.14,Color Pigments,7.75,1169.19,530.32,6282.61,149.86,877.88,370.02,59.53,24.44,55.86,53.88,80.83,56.14,76666.18,5.06,79.78,11.72,92.3,216.17,Thermal Insulation Mats,High,JSW Green Materials,Coimbatore,14.3,High,Low Recovery Potential,38.57,2024-07-28
RWAI-104028,"Sankaran, Kumar and Dani",Surat,Synthetic Fiber Plant,Leather Processing Waste,Organic,2088.78,Chromium,4.78,466.2,359.53,1427.19,434.39,2084.29,361.64,42.24,43.47,96.15,89.69,78.02,52.66,2421985.14,5.11,52.16,82.19,71.64,481.24,Eco Furniture Boards,High,Greenply Industries,Ludhiana,32.3,Low,Low Recovery Potential,42.49,2023-07-01
RWAI-104029,De-Dhingra,Panipat,Synthetic Fiber Plant,Synthetic Yarn Waste,Polymer,3890.39,Microplastics,7.05,551.94,220.4,4326.32,341.17,4710.96,126.45,10.35,51.45,49.83,39.24,73.81,27.92,2161369.27,1.39,73.73,23.01,98.52,82.24,Low-Cost Modular Panels,Very High,UltraTech EcoBuild,Indore,25.7,Medium,Low Recovery Potential,62.64,2025-05-24
RWAI-104030,"Dugal, Lad and Soni",Kanpur,Industrial Dyeing,Textile Dye Waste,Mixed,3833.62,High TDS,4.87,1044.29,583.3,5172.56,437.77,5149.34,311.62,19.1,52.32,29.78,27.28,51.83,41.85,1810867.54,3.95,81.97,59.15,35.55,474.02,Eco Packaging Sheets,Emerging,Tata Sustainable Materials,Ahmedabad,6.3,Medium,Low Recovery Potential,42.11,2026-03-31
RWAI-104031,Arora and Sons,Ludhiana,Industrial Dyeing,Synthetic Yarn Waste,Leather,8462.37,High TDS,7.63,900.53,448.83,2810.63,250.09,3247.89,353.1,61.3,28.79,95.23,85.83,82.46,51.11,1563990.3,6.74,41.39,20.65,39.82,62.48,Eco Furniture Boards,High,Birla Eco Materials,Panipat,31.2,Low,Needs Advanced Treatment,82.79,2025-12-03
RWAI-104032,Kaur-Kapadia,Jaipur,Leather Processing,Mixed Textile Waste,Polymer,9606.15,Oil Residue,5.17,170.23,330.67,6184.33,18.07,1585.07,282.82,40.15,26.39,59.5,60.16,34.36,48.69,734891.92,5.01,77.19,30.82,48.42,426.79,Biodegradable Packaging,Emerging,Godrej Interio Eco,Mumbai,4.9,Medium,Needs Advanced Treatment,96.18,2024-09-06
RWAI-104033,Borra PLC,Indore,Leather Processing,Industrial Wastewater,Mixed,6598.12,Lead,8.78,1190.67,306.14,2279.83,170.0,5445.47,399.58,54.46,31.14,69.95,78.27,81.69,29.31,1954400.37,7.29,86.9,59.69,75.24,483.91,Biodegradable Packaging,Medium,Greenply Industries,Panipat,11.2,Medium,Low Recovery Potential,48.32,2025-12-23
RWAI-104034,Sangha LLC,Jaipur,Textile Manufacturing,Printing Dye Residue,Leather,1276.53,Chromium,6.12,754.1,530.74,7941.43,288.41,148.37,179.78,67.98,54.65,49.05,50.67,44.71,36.58,1361990.36,4.06,47.18,81.31,40.14,492.59,Industrial Absorbent Pads,High,Asian Paints Eco Division,Tiruppur,4.9,Medium,Highly Recoverable,37.17,2025-09-29
RWAI-104035,Dash Ltd,Ludhiana,Fabric Export Unit,Mixed Textile Waste,Organic,7398.49,Low Contamination,5.8,629.04,323.44,6793.97,132.05,1313.71,94.68,47.96,46.11,87.99,92.29,46.74,68.22,1370896.64,5.22,76.24,18.95,42.98,277.3,Eco Packaging Sheets,Very High,Reliance Circular Ventures,Noida,19.0,High,Moderately Recoverable,84.54,2024-01-19
RWAI-104036,"Dhillon, Salvi and Halder",Tiruppur,Textile Manufacturing,Denim Processing Sludge,Leather,2459.58,Color Pigments,8.36,438.48,411.44,1086.05,295.65,5930.34,377.49,44.39,36.98,34.08,28.54,89.61,9.76,183363.14,7.39,63.5,34.06,44.92,209.52,Green Roofing Sheets,Medium,Greenply Industries,Panipat,31.3,Low,Moderately Recoverable,59.45,2025-11-28
RWAI-104037,Biswas-Srivastava,Ahmedabad,Garment Processing,Denim Processing Sludge,Organic,1468.5,Lead,7.1,1070.26,500.0,5685.27,132.72,1752.2,179.13,62.23,55.04,45.77,41.75,60.72,13.66,2467596.99,7.82,69.18,68.67,90.7,176.52,Eco Bricks,High,Mahindra Sustainable Solutions,Bhiwandi,33.3,Medium,Needs Advanced Treatment,58.67,2026-01-23
RWAI-104038,"Khosla, Warrior and Dhaliwal",Ludhiana,Garment Processing,Mixed Textile Waste,Organic,3870.37,Color Pigments,4.64,332.3,496.66,3618.27,388.09,605.63,286.51,44.52,54.31,52.03,39.76,28.28,49.13,499117.78,7.0,40.68,37.82,51.03,127.09,Industrial Absorbent Pads,Very High,Mahindra Sustainable Solutions,Bhiwandi,13.1,Medium,Needs Advanced Treatment,90.06,2025-10-14
RWAI-104039,Baria Group,Indore,Garment Processing,Synthetic Yarn Waste,Chemical,3989.36,High TDS,7.83,745.13,464.23,7162.67,432.09,5317.43,137.82,61.08,36.56,30.27,27.83,26.33,52.56,980732.3,6.43,90.57,64.4,50.72,42.55,Circular Fashion Fibers,Medium,Mahindra Sustainable Solutions,Ahmedabad,6.4,Low,Moderately Recoverable,52.41,2024-08-13
RWAI-104040,"Gulati, Banerjee and Kapoor",Indore,Textile Manufacturing,Mixed Textile Waste,Polymer,7475.01,Color Pigments,4.72,1052.44,229.96,2417.03,263.7,4128.43,12.67,18.81,33.23,67.9,51.64,70.14,39.85,2395072.31,3.19,73.42,73.71,64.68,208.44,Compressed Construction Blocks,Medium,UltraTech EcoBuild,Tiruppur,22.0,Low,Low Recovery Potential,31.63,2025-06-12
RWAI-104041,Taneja Ltd,Noida,Textile Manufacturing,Fabric Scraps,Chemical,4964.84,Lead,8.86,663.12,387.71,5948.45,246.32,5037.06,381.99,14.33,24.6,74.19,71.26,87.23,32.48,1446468.31,1.4,68.26,51.27,48.53,343.94,Sustainable Ceiling Panels,Very High,Asian Paints Eco Division,Ahmedabad,25.2,High,Needs Advanced Treatment,50.03,2025-05-07
RWAI-104042,"Bhatt, Arya and Mand",Mumbai,Chemical Processing,Synthetic Yarn Waste,Chemical,1644.59,Oil Residue,5.04,878.68,288.89,4060.68,118.62,4094.1,289.67,25.47,53.29,78.6,86.29,40.83,49.34,1514275.0,4.23,44.73,12.58,38.02,453.03,Eco Packaging Sheets,High,Adani Circular Infra,Indore,7.5,High,Highly Recoverable,49.71,2026-04-19
RWAI-104043,Varkey Ltd,Jaipur,Industrial Dyeing,Leather Processing Waste,Organic,891.68,Microplastics,6.68,809.53,436.21,2640.14,379.67,3431.9,211.05,69.07,26.73,37.74,42.73,25.97,56.23,1127064.33,7.74,93.91,14.58,30.04,320.77,Eco Packaging Sheets,Emerging,Greenply Industries,Surat,29.2,Low,Moderately Recoverable,68.62,2025-09-19
RWAI-104044,Mahajan PLC,Ahmedabad,Garment Processing,Leather Processing Waste,Mixed,659.72,High TDS,8.75,811.75,74.93,3855.59,21.3,4402.79,124.43,46.99,38.06,83.49,86.35,50.97,63.38,974408.85,3.7,66.49,16.41,93.61,114.05,Eco Furniture Boards,Very High,Greenply Industries,Noida,5.8,High,Moderately Recoverable,67.95,2025-09-10
RWAI-104045,"Dhillon, Khalsa and Chahal",Bhiwandi,Fabric Export Unit,Leather Processing Waste,Mixed,5411.9,Chromium,7.7,813.77,242.86,2780.9,83.34,5629.91,377.26,36.35,37.74,77.17,75.3,32.72,15.94,627250.2,1.11,90.44,41.67,56.49,498.47,Industrial Absorbent Pads,Emerging,JSW Green Materials,Indore,25.3,Low,Low Recovery Potential,84.54,2023-10-29
RWAI-104046,Chandra-Brar,Ludhiana,Chemical Processing,Industrial Wastewater,Mixed,7264.63,Sulfide,8.38,379.64,244.3,1509.42,333.8,5781.73,188.95,27.54,28.37,93.25,83.86,23.2,49.78,1986652.17,2.76,60.13,22.49,24.64,390.78,Eco Paver Blocks,Emerging,RenewBuild India,Indore,30.9,High,Low Recovery Potential,92.6,2024-01-16
RWAI-104047,Vasa Inc,Indore,Chemical Processing,Fabric Scraps,Leather,3329.61,Sulfide,5.51,650.89,191.14,6262.5,379.56,981.62,412.59,10.77,44.84,25.53,21.28,71.33,51.67,316937.46,9.58,46.52,55.87,84.31,350.06,Sustainable Wall Tiles,Medium,Tata Sustainable Materials,Ahmedabad,31.4,Low,Highly Recoverable,40.23,2025-07-14
RWAI-104048,Jha-Guha,Coimbatore,Synthetic Fiber Plant,Leather Processing Waste,Mixed,8075.32,Low Contamination,7.02,60.91,54.97,555.13,135.87,2374.79,289.81,50.18,24.08,42.99,35.75,56.95,70.28,2058253.05,9.77,58.18,89.65,70.5,486.99,Textile Composite Panels,Medium,EcoPack India,Bhiwandi,4.2,Low,Low Recovery Potential,63.91,2023-10-14
RWAI-104049,Bath Group,Jaipur,Fabric Export Unit,Mixed Textile Waste,Organic,828.56,Lead,9.14,713.66,69.91,1958.71,467.08,2454.85,119.88,3.13,23.48,38.98,43.93,67.97,60.41,2153566.64,9.91,87.03,81.22,67.88,197.97,Industrial Pigments,Medium,Godrej Interio Eco,Bhiwandi,32.3,High,Highly Recoverable,55.14,2023-06-26
RWAI-104050,Jaggi Ltd,Jaipur,Industrial Dyeing,Synthetic Yarn Waste,Textile,6066.81,Chromium,5.01,503.96,190.54,567.92,356.27,2643.27,442.49,41.23,38.89,50.49,43.42,23.76,52.76,2382305.97,2.06,56.57,81.78,38.11,410.47,Eco Concrete Additives,Emerging,Reliance Circular Ventures,Mumbai,12.6,High,Moderately Recoverable,40.1,2025-12-23
RWAI-104051,Agrawal-Shan,Ahmedabad,Textile Manufacturing,Chemical Effluent,Mixed,9660.65,Oil Residue,8.79,364.69,70.92,2684.54,167.59,4518.47,370.37,20.57,57.55,57.28,58.82,60.23,16.37,1815265.3,4.8,95.89,17.93,27.53,111.76,Industrial Pigments,High,Greenply Industries,Tiruppur,24.1,Medium,Highly Recoverable,77.92,2026-02-06
RWAI-104052,"Kar, Reddy and Sani",Bhiwandi,Chemical Processing,Leather Processing Waste,Organic,2149.68,Organic Contaminants,8.19,222.74,293.69,3180.7,325.95,3898.91,341.02,28.57,51.0,40.11,36.4,66.99,54.61,230117.96,2.14,79.55,23.01,40.93,38.23,Eco Bricks,High,Adani Circular Infra,Ahmedabad,18.2,Low,Highly Recoverable,39.73,2023-07-03
RWAI-104053,"Kalla, Sridhar and Gour",Surat,Garment Processing,Fabric Scraps,Polymer,1174.58,Color Pigments,9.01,697.06,159.29,1786.73,42.75,396.31,415.34,52.37,56.17,67.02,53.8,85.37,73.73,2052500.39,8.12,63.92,22.56,85.89,229.65,Circular Fashion Fibers,Very High,Birla Eco Materials,Kanpur,16.7,High,Moderately Recoverable,77.9,2023-10-07
RWAI-104054,"Dhawan, Ramanathan and Atwal",Ahmedabad,Chemical Processing,Fabric Scraps,Textile,1971.28,Lead,8.84,134.35,475.04,1821.29,407.01,2052.75,284.04,61.08,57.88,67.63,56.77,76.51,21.28,1581390.53,8.63,92.77,46.91,58.9,140.85,Sustainable Ceiling Panels,Very High,Mahindra Sustainable Solutions,Ahmedabad,3.9,High,Moderately Recoverable,79.41,2024-02-22
RWAI-104055,Dalal and Sons,Ludhiana,Textile Manufacturing,Chemical Effluent,Leather,5756.22,Chromium,6.32,797.33,30.84,2801.82,392.23,5681.55,241.03,52.01,53.02,95.53,77.65,48.6,53.38,1703729.03,2.95,51.55,76.96,43.09,325.47,Circular Fashion Fibers,Medium,Greenply Industries,Noida,3.4,Low,Moderately Recoverable,71.03,2023-07-27
RWAI-104056,Kale-Bhakta,Mumbai,Synthetic Fiber Plant,Cotton Fiber Waste,Leather,6672.7,High TDS,8.57,958.05,114.97,3569.89,271.3,3383.66,490.39,14.03,59.1,44.12,42.13,30.37,45.63,1387096.95,5.04,76.89,49.26,89.31,287.07,Circular Fashion Fibers,Medium,RenewBuild India,Indore,11.3,High,Low Recovery Potential,70.46,2023-08-12
RWAI-104057,Rattan PLC,Ludhiana,Industrial Dyeing,Cotton Fiber Waste,Organic,8978.81,Microplastics,8.94,509.96,454.71,6710.13,61.27,883.03,310.98,7.33,26.74,60.69,47.78,87.25,46.93,809463.75,9.01,64.93,53.86,65.03,163.89,Circular Fashion Fibers,Emerging,Godrej Interio Eco,Panipat,35.3,Medium,Low Recovery Potential,85.37,2023-11-16
RWAI-104058,"Devan, Sathe and Garde",Coimbatore,Industrial Dyeing,Chemical Effluent,Leather,8648.54,Organic Contaminants,7.96,574.35,411.88,5602.58,278.84,952.15,139.19,12.55,57.37,69.81,53.96,65.82,71.43,1467401.96,7.76,69.0,50.78,31.39,19.08,Biodegradable Packaging,Very High,Adani Circular Infra,Ahmedabad,25.5,High,Needs Advanced Treatment,48.24,2024-07-15
RWAI-104059,Khosla-Badal,Noida,Fabric Export Unit,Chemical Effluent,Leather,9719.02,High TDS,7.19,266.86,296.61,1126.64,303.76,3680.28,457.82,12.53,52.06,81.26,93.3,34.19,36.27,1789980.01,2.1,69.51,18.24,55.81,159.2,Recycled Plastic Lumber,Medium,UltraTech EcoBuild,Surat,21.7,High,Low Recovery Potential,69.35,2025-04-11
RWAI-104060,Khosla-Sarna,Bhiwandi,Chemical Processing,Polyester Sludge,Polymer,9960.27,Chromium,9.13,412.05,271.16,2821.69,332.08,3550.94,106.84,34.8,32.65,64.07,61.36,69.41,64.2,1002229.12,7.6,74.26,62.49,72.08,301.34,Circular Fashion Fibers,Medium,Reliance Circular Ventures,Panipat,21.6,Low,Highly Recoverable,86.24,2024-10-22
RWAI-104061,Sheth-Anne,Coimbatore,Fabric Export Unit,Denim Processing Sludge,Organic,6133.24,Sulfide,8.97,631.45,432.96,6973.25,435.69,3610.8,249.81,40.79,21.96,91.13,70.56,76.42,10.12,2487526.88,7.67,97.21,27.72,44.79,206.06,Sustainable Ceiling Panels,High,Mahindra Sustainable Solutions,Bhiwandi,16.6,Medium,Moderately Recoverable,78.45,2026-01-05
RWAI-104062,"Varty, Ravi and Bhasin",Kanpur,Synthetic Fiber Plant,Cotton Fiber Waste,Textile,6725.17,Oil Residue,7.43,103.04,174.84,3414.83,148.93,4252.33,145.73,57.62,44.02,38.26,32.07,41.96,38.56,1615719.27,7.87,68.35,21.82,62.99,224.49,Eco Furniture Boards,Very High,EcoPack India,Jaipur,35.1,Medium,Moderately Recoverable,32.9,2026-03-19
RWAI-104063,Bumb-Ratta,Bhiwandi,Leather Processing,Chemical Effluent,Organic,6425.59,Low Contamination,6.06,1096.56,19.92,433.49,308.82,2310.41,244.09,37.93,58.64,29.83,28.58,65.26,60.87,1347535.35,3.93,73.71,51.33,45.39,317.45,Green Roofing Sheets,Very High,JSW Green Materials,Ludhiana,8.0,High,Low Recovery Potential,89.31,2024-02-07
RWAI-104064,"Rao, Choudhury and Sanghvi",Tiruppur,Synthetic Fiber Plant,Leather Processing Waste,Chemical,9241.92,Oil Residue,7.93,1118.59,19.37,4296.12,250.83,1340.55,478.02,59.39,46.27,31.09,34.38,77.47,23.11,444452.72,3.94,43.37,58.42,70.56,81.78,Biodegradable Packaging,Very High,Greenply Industries,Ludhiana,17.3,Low,Moderately Recoverable,89.0,2024-12-19
RWAI-104065,"Rastogi, Sarna and Sawhney",Panipat,Chemical Processing,Denim Processing Sludge,Leather,3888.6,Sulfide,7.77,995.33,521.63,4641.37,472.85,287.45,382.77,42.92,45.09,35.89,30.03,51.72,47.68,45151.36,5.93,58.21,26.8,64.73,169.05,Eco Paver Blocks,Medium,Tata Sustainable Materials,Jaipur,25.4,Medium,Highly Recoverable,50.69,2024-09-22
RWAI-104066,Bobal-Mander,Coimbatore,Industrial Dyeing,Printing Dye Residue,Organic,7443.93,Oil Residue,7.43,598.47,53.36,3297.24,145.67,1714.17,340.31,21.63,45.24,50.46,55.5,44.42,18.97,647167.26,7.23,87.06,14.05,51.22,418.68,Eco Furniture Boards,Emerging,Asian Paints Eco Division,Ahmedabad,34.0,High,Moderately Recoverable,69.74,2025-07-23
RWAI-104067,Sheth LLC,Ahmedabad,Synthetic Fiber Plant,Industrial Wastewater,Polymer,3986.21,Lead,5.35,188.96,112.81,2561.88,243.84,5841.19,152.65,60.48,59.81,33.12,33.89,95.11,11.31,2018580.09,5.3,44.53,13.9,37.26,332.15,Industrial Absorbent Pads,Medium,EcoPack India,Ludhiana,8.2,Medium,Moderately Recoverable,91.95,2025-11-28
RWAI-104068,"Sandal, Banerjee and Chanda",Tiruppur,Industrial Dyeing,Polyester Sludge,Organic,2372.1,High TDS,5.42,616.02,516.37,764.78,484.63,4964.67,226.77,43.6,44.73,56.17,54.86,55.42,57.53,1782871.58,3.27,77.35,63.85,85.02,368.29,Industrial Absorbent Pads,High,Asian Paints Eco Division,Jaipur,15.2,High,Moderately Recoverable,37.01,2024-04-13
RWAI-104069,"Andra, Tandon and Sankar",Coimbatore,Garment Processing,Printing Dye Residue,Organic,3307.9,Chromium,6.94,189.31,24.63,1177.04,319.08,2264.71,483.95,42.75,34.25,63.71,62.34,91.51,69.04,2186907.73,5.2,90.33,57.28,52.52,392.8,Eco Concrete Additives,Medium,Greenply Industries,Ludhiana,33.3,Low,Highly Recoverable,40.01,2026-04-07
RWAI-104070,Mangat-Subramaniam,Coimbatore,Industrial Dyeing,Textile Dye Waste,Chemical,5306.77,Oil Residue,8.97,923.49,370.14,1958.33,153.22,1020.82,444.4,54.67,56.57,91.27,80.59,67.56,40.71,1347410.53,6.67,72.45,46.43,51.88,187.08,Low-Cost Modular Panels,Emerging,Reliance Circular Ventures,Bhiwandi,31.8,Low,Moderately Recoverable,58.47,2025-12-16
RWAI-104071,"Bhalla, Dutta and Bhatti",Surat,Synthetic Fiber Plant,Plastic Laminate Waste,Polymer,6272.93,High TDS,6.91,211.06,169.27,3759.7,75.94,4448.24,194.92,34.11,36.75,85.73,66.22,57.75,63.35,1743209.11,2.52,48.04,39.64,31.72,90.62,Industrial Pigments,Very High,Reliance Circular Ventures,Kanpur,20.7,High,Moderately Recoverable,78.01,2023-12-14
RWAI-104072,Bora-Grewal,Bhiwandi,Leather Processing,Polyester Sludge,Chemical,2943.61,Low Contamination,7.21,639.09,430.95,1349.85,489.6,601.17,495.8,33.02,45.79,55.17,54.66,66.91,65.95,1169607.57,9.17,97.58,45.32,72.04,273.88,Sustainable Wall Tiles,Emerging,Greenply Industries,Jaipur,4.1,Medium,Low Recovery Potential,36.03,2025-02-22
RWAI-104073,Dave-Raju,Surat,Fabric Export Unit,Cotton Fiber Waste,Organic,3171.95,Color Pigments,8.25,866.52,496.96,2305.36,43.13,5641.82,346.62,54.63,58.79,58.33,47.17,41.13,24.99,143040.15,3.69,87.89,37.65,88.22,446.28,Biodegradable Packaging,Emerging,Birla Eco Materials,Panipat,6.9,Medium,Low Recovery Potential,30.47,2024-07-22
RWAI-104074,"Kant, Kade and Dash",Mumbai,Industrial Dyeing,Plastic Laminate Waste,Polymer,3007.26,Lead,7.32,547.34,544.47,1075.99,138.43,5634.91,315.69,27.68,44.23,69.73,65.41,52.58,26.06,2314537.95,2.83,44.36,49.4,33.16,368.73,Recycled Plastic Lumber,High,EcoPack India,Panipat,15.6,Medium,Highly Recoverable,33.52,2024-02-24
RWAI-104075,Venkatesh-Sahni,Ahmedabad,Chemical Processing,Leather Processing Waste,Textile,8448.94,Heavy Metals,8.51,290.45,486.71,4683.75,396.6,2856.29,211.46,69.92,59.39,38.88,36.14,26.1,44.97,38951.81,4.23,74.63,61.36,56.83,163.24,Industrial Absorbent Pads,Emerging,Reliance Circular Ventures,Ahmedabad,17.2,High,Needs Advanced Treatment,45.76,2023-07-11
RWAI-104076,"Talwar, Sarna and Sharma",Indore,Textile Manufacturing,Printing Dye Residue,Mixed,7861.21,Organic Contaminants,6.74,61.07,103.49,4296.46,102.13,4276.78,265.45,21.01,21.3,91.05,98.25,59.37,12.97,542782.4,4.76,83.35,65.87,32.15,495.45,Industrial Absorbent Pads,Very High,Adani Circular Infra,Panipat,34.9,Low,Moderately Recoverable,53.95,2023-11-19
RWAI-104077,Babu and Sons,Indore,Chemical Processing,Textile Dye Waste,Mixed,8526.84,Lead,7.96,399.29,51.81,6920.74,90.41,1218.84,498.51,65.74,36.44,56.23,58.56,41.14,18.43,761424.51,1.24,49.1,50.3,51.92,136.31,Green Roofing Sheets,High,UltraTech EcoBuild,Mumbai,6.9,High,Highly Recoverable,74.23,2026-03-12
