batch_id,factory_name,city,waste_type,material_category,quantity_kg,contaminants,pH,COD_mg_L,BOD_mg_L,TDS_mg_L,turbidity_NTU,conductivity_uS_cm,dye_concentration_ppm,sludge_percentage,temperature_C,recyclability_score,recovery_feasibility_score,profitability_score,predicted_roi_percent,estimated_market_value_inr,recommended_product,recommended_buyer,upload_date
RW-10845,"Nielsen, Mcmillan and Bradshaw",Surat,Cotton Wastewater,Chemical,2244.18,Heavy Metals,8.76,881.08,15.61,1842.88,52.03,1444.72,150.58,3.07,27.71,54.49,59.71,48.41,36.17,43686.2,Eco Packaging,RenewLoop Manufacturing,2025-01-12
RW-10846,Morales-Little,Coimbatore,Sludge,Mixed,1903.75,Low Contamination,5.45,472.07,62.3,786.64,53.05,2508.66,56.69,41.53,27.16,28.99,20.75,68.28,48.48,157075.56,Insulation Boards,CircularTex Pvt Ltd,2026-03-28
RW-10847,Hardin-Smith,Surat,Synthetic Fiber Residue,Chemical,1367.2,Chromium,8.8,270.12,36.73,4569.73,206.49,3391.84,14.12,41.22,29.7,58.39,41.3,22.04,52.27,143634.38,Industrial Pigments,RenewLoop Manufacturing,2025-07-30
RW-10848,"Singh, Smith and Carter",Surat,Textile Dye Waste,Chemical,4664.97,Sulfide,8.72,811.56,19.76,4683.2,113.77,121.32,69.85,47.9,52.45,61.95,45.34,37.97,5.88,155036.09,Industrial Pigments,EcoPack Solutions,2025-03-04
RW-10849,Armstrong and Sons,Kanpur,Industrial Wastewater,Polymer,3847.46,Chromium,4.89,236.94,107.32,1013.29,59.03,720.65,114.02,25.37,34.45,21.45,15.33,71.48,52.48,386123.01,Eco Bricks,SustainFab Industries,2025-07-27
RW-10850,Sullivan-Clay,Tiruppur,Polyester Fiber Scrap,Organic,2040.77,Organic Contaminants,7.21,624.69,318.64,3063.52,250.34,3381.13,178.54,31.76,41.04,47.34,44.98,85.17,5.67,211809.08,Eco Packaging,CircularTex Pvt Ltd,2025-03-17
RW-10851,Watson-Contreras,Ludhiana,Cotton Wastewater,Textile,2504.01,Organic Contaminants,7.93,417.34,153.85,1557.3,100.03,2728.5,70.67,50.01,34.45,32.02,29.13,41.51,38.33,335434.73,Acoustic Panels,EcoPack Solutions,2025-12-07
RW-10852,Watson Inc,Surat,Chemical Effluent,Organic,836.29,Heavy Metals,8.68,104.74,341.51,1613.28,253.43,1319.49,155.43,28.4,54.0,58.8,43.93,87.69,55.59,73738.57,Recycled Fiber Sheets,RenewLoop Manufacturing,2024-05-30
RW-10853,"Erickson, Henderson and Parker",Surat,Cotton Wastewater,Mixed,1938.12,Heavy Metals,7.98,67.67,247.02,2985.52,163.83,3846.17,186.6,30.79,20.15,41.84,33.52,40.5,24.69,477489.52,Industrial Pigments,EcoPack Solutions,2024-10-14
RW-10854,"Farmer, Huerta and Smith",Ahmedabad,Fabric Scraps,Textile,1498.93,Color Pigments,8.83,197.27,225.09,1424.19,152.89,798.89,27.8,41.92,50.36,29.84,27.25,69.01,26.16,224807.48,Recycled Fiber Sheets,CircularTex Pvt Ltd,2024-11-11
RW-10855,Flores Inc,Jaipur,Dye Residue,Polymer,2623.59,Lead,8.38,662.05,109.79,3320.7,115.4,3034.24,107.62,41.37,42.54,67.75,72.44,78.62,41.47,32411.57,Eco Bricks,CircularTex Pvt Ltd,2024-05-30
RW-10856,Thomas-Cook,Ahmedabad,Sludge,Polymer,2656.02,High TDS,7.73,114.78,280.21,3398.5,105.48,3523.81,131.04,52.0,37.33,37.31,28.09,41.52,40.37,181682.95,Eco Packaging,EcoPack Solutions,2024-11-16
RW-10857,"Quinn, Davenport and Turner",Mumbai,Mixed Textile Waste,Chemical,2255.9,Lead,7.52,824.63,73.0,2939.13,113.26,1286.81,17.55,7.55,25.7,34.44,28.17,85.31,29.05,469686.12,Industrial Pigments,CircularTex Pvt Ltd,2025-01-16
RW-10858,Moore-Wallace,Surat,Polyester Fiber Scrap,Chemical,1948.89,Microplastics,4.5,371.18,209.32,4282.64,233.18,726.8,34.03,40.76,52.21,56.49,54.15,63.17,52.42,214927.21,Eco Bricks,UrbanEco Materials,2025-08-14
RW-10859,Carlson Group,Coimbatore,Industrial Wastewater,Mixed,457.94,High TDS,5.37,786.96,211.13,4294.34,203.15,2285.92,55.62,16.91,37.91,46.53,47.83,77.66,36.98,48483.96,Acoustic Panels,GreenBuild Industries,2025-11-07
RW-10860,Morris Inc,Tiruppur,Polyester Fiber Scrap,Mixed,2784.95,Oil Residue,6.12,432.08,127.44,201.8,113.92,2354.0,66.58,46.86,34.37,53.31,40.87,32.08,48.19,320620.31,Eco Packaging,CircularTex Pvt Ltd,2025-07-24
RW-10861,Sellers-Beck,Ludhiana,Synthetic Fiber Residue,Polymer,991.16,Chromium,5.79,845.75,261.81,4404.48,52.31,1455.3,11.98,49.54,27.5,85.5,62.51,91.66,5.11,358863.62,Eco Packaging,GreenBuild Industries,2025-03-26
RW-10862,Navarro-Miller,Surat,Textile Dye Waste,Polymer,3598.6,Chromium,6.3,179.02,48.66,2039.09,212.0,3108.69,150.22,53.74,43.88,71.28,54.81,83.38,16.67,174816.73,Eco Bricks,UrbanEco Materials,2024-07-08
RW-10863,"Fox, Wyatt and Harris",Ludhiana,Textile Dye Waste,Mixed,4111.45,Chromium,5.18,826.82,82.9,3749.52,38.55,2070.79,57.29,13.0,53.58,87.39,73.45,69.82,30.18,414771.68,Recycled Fiber Sheets,GreenBuild Industries,2026-04-18
RW-10864,Norman-Cox,Mumbai,Fabric Scraps,Polymer,4942.46,Microplastics,8.56,245.92,213.38,3887.85,222.3,1741.11,161.63,32.28,24.38,52.53,57.6,34.77,11.78,337253.94,Recycled Fiber Sheets,RenewLoop Manufacturing,2024-12-19
RW-10865,Stuart-Meyer,Ludhiana,Fabric Scraps,Mixed,384.03,Chromium,6.33,284.43,253.35,2350.14,135.93,3803.23,164.28,35.53,23.86,62.25,46.73,21.83,16.11,236717.06,Insulation Boards,UrbanEco Materials,2025-07-22
RW-10866,Rodriguez and Sons,Surat,Synthetic Fiber Residue,Polymer,4114.48,Lead,6.49,307.16,330.9,3681.1,186.66,2597.64,36.3,16.73,32.01,61.54,44.5,53.24,47.17,436021.87,Insulation Boards,RenewLoop Manufacturing,2025-05-04
RW-10867,Nichols-Montoya,Surat,Polyester Fiber Scrap,Chemical,757.5,Heavy Metals,6.39,580.47,353.98,3398.21,97.24,2359.05,16.99,10.44,44.33,33.19,29.5,21.27,20.07,78428.06,Insulation Boards,SustainFab Industries,2025-02-17
RW-10868,Hancock PLC,Mumbai,Industrial Wastewater,Chemical,2696.76,Sulfide,7.89,763.77,24.79,2119.77,137.96,857.2,16.65,5.52,38.73,30.2,26.43,30.16,59.6,43533.98,Recycled Fiber Sheets,SustainFab Industries,2024-07-11
RW-10869,"Walker, Reynolds and Short",Ahmedabad,Synthetic Fiber Residue,Organic,4049.72,Microplastics,6.85,551.16,296.86,1155.32,177.92,2651.48,127.23,20.46,28.63,72.14,59.43,58.88,13.77,191010.73,Insulation Boards,EcoPack Solutions,2025-10-28
RW-10870,Jones Group,Mumbai,Fabric Scraps,Organic,2360.3,Microplastics,6.29,364.68,19.23,4120.28,52.52,608.88,58.7,51.05,25.05,81.35,60.94,60.63,17.77,316118.13,Insulation Boards,EcoPack Solutions,2025-09-04
RW-10871,Mitchell-Trujillo,Kanpur,Mixed Textile Waste,Organic,1926.18,Color Pigments,7.37,567.61,85.4,2157.88,51.03,1602.04,180.23,16.91,32.79,25.89,20.42,65.35,15.76,140951.92,Recycled Fiber Sheets,EcoPack Solutions,2026-02-23
RW-10872,Rosales Group,Coimbatore,Mixed Textile Waste,Textile,1070.63,Low Contamination,5.48,730.78,221.21,410.28,193.63,1934.35,166.82,8.24,48.93,49.96,43.01,89.63,48.99,380866.61,Recycled Fiber Sheets,EcoPack Solutions,2026-02-14
RW-10873,Nicholson LLC,Coimbatore,Synthetic Fiber Residue,Organic,2142.45,Chromium,5.17,856.65,34.49,1867.88,287.5,3752.02,81.57,24.97,30.62,27.24,25.75,22.59,24.97,71728.82,Industrial Pigments,GreenBuild Industries,2025-01-19
RW-10874,Shea-Thompson,Tiruppur,Cotton Wastewater,Mixed,466.63,Sulfide,8.18,506.92,253.56,3760.56,100.62,1453.1,134.08,11.72,25.85,79.5,77.4,49.49,34.71,17306.74,Recycled Fiber Sheets,GreenBuild Industries,2025-07-27
RW-10875,Smith-Weaver,Tiruppur,Dye Residue,Textile,3734.39,High TDS,6.35,175.62,203.61,1061.97,44.36,3105.63,112.11,56.75,42.63,33.19,31.9,84.41,40.42,334793.43,Recycled Fiber Sheets,SustainFab Industries,2025-07-14
RW-10876,Porter-Taylor,Coimbatore,Mixed Textile Waste,Chemical,948.37,Heavy Metals,6.02,220.22,219.04,1927.37,36.42,2260.22,24.51,41.96,38.35,50.16,43.79,43.42,16.59,132753.88,Eco Packaging,UrbanEco Materials,2024-11-22
RW-10877,Delgado-Lucas,Ludhiana,Cotton Wastewater,Organic,2313.92,Microplastics,6.39,524.89,144.94,3170.96,176.16,1645.14,40.8,32.28,33.3,75.29,54.61,91.62,19.67,461200.42,Insulation Boards,SustainFab Industries,2026-01-10
RW-10878,Hicks and Sons,Coimbatore,Polyester Fiber Scrap,Organic,2922.88,Lead,5.85,821.25,145.78,1822.72,17.97,2788.4,167.53,41.0,22.14,37.7,35.1,22.33,23.63,174803.36,Insulation Boards,UrbanEco Materials,2024-12-02
RW-10879,Smith LLC,Jaipur,Cotton Wastewater,Chemical,3318.36,Microplastics,4.75,581.25,250.83,3733.08,187.17,3772.03,162.83,18.6,21.75,86.01,91.35,41.45,24.52,41420.97,Insulation Boards,CircularTex Pvt Ltd,2025-07-11
RW-10880,"Martinez, Hoffman and Francis",Jaipur,Fabric Scraps,Polymer,930.83,Organic Contaminants,8.49,676.35,355.63,999.9,273.68,500.65,72.03,12.66,29.47,31.22,27.06,37.09,26.69,77399.03,Recycled Fiber Sheets,UrbanEco Materials,2024-11-01
RW-10881,Barry Ltd,Ahmedabad,Textile Dye Waste,Organic,4717.58,Chromium,6.76,886.86,209.33,1682.86,76.67,2306.87,188.26,36.39,29.48,74.62,75.4,55.77,37.09,140413.7,Industrial Pigments,CircularTex Pvt Ltd,2025-05-16
RW-10882,Thompson-Williams,Coimbatore,Synthetic Fiber Residue,Chemical,4777.54,Color Pigments,7.82,258.79,70.46,599.31,248.01,3276.95,5.3,45.42,30.82,93.83,82.79,55.15,37.35,47779.63,Eco Bricks,EcoPack Solutions,2025-09-11
RW-10883,Wilson-Nielsen,Ludhiana,Mixed Textile Waste,Textile,4998.44,Chromium,8.07,384.48,16.42,3044.46,186.04,1523.63,16.14,44.95,43.97,42.06,32.72,86.65,13.33,12993.73,Eco Packaging,CircularTex Pvt Ltd,2024-11-25
RW-10884,"Sims, Huff and Perez",Coimbatore,Cotton Wastewater,Textile,2407.9,Color Pigments,8.48,524.91,27.33,1695.49,286.12,2952.37,184.53,20.5,43.09,83.97,92.29,47.65,32.67,140012.51,Industrial Pigments,GreenBuild Industries,2024-05-13
RW-10885,Baxter Ltd,Surat,Textile Dye Waste,Textile,3061.68,High TDS,8.17,469.43,16.19,3572.1,48.83,2348.27,14.09,14.02,48.96,43.93,35.11,53.69,24.02,402090.39,Recycled Fiber Sheets,CircularTex Pvt Ltd,2026-04-20
RW-10886,Nelson and Sons,Coimbatore,Polyester Fiber Scrap,Chemical,3263.97,Organic Contaminants,5.58,565.83,113.43,314.82,62.42,362.2,194.62,59.71,51.18,61.58,57.35,62.39,36.71,272470.31,Eco Packaging,CircularTex Pvt Ltd,2026-01-15
RW-10887,Carr and Sons,Surat,Polyester Fiber Scrap,Polymer,4356.8,Chromium,8.15,327.64,276.84,2129.51,271.44,3931.43,23.32,2.62,37.3,37.42,33.95,84.44,41.54,456582.5,Eco Packaging,GreenBuild Industries,2025-09-13
RW-10888,Mendez-Smith,Kanpur,Textile Dye Waste,Mixed,3735.63,Heavy Metals,5.54,776.0,348.74,2422.63,141.89,3001.3,42.61,40.1,49.98,48.11,34.75,51.07,27.84,139035.36,Acoustic Panels,CircularTex Pvt Ltd,2025-07-06
RW-10889,Baldwin Group,Coimbatore,Polyester Fiber Scrap,Chemical,4434.4,Sulfide,8.57,521.45,360.13,4076.76,73.73,1043.35,82.74,20.58,46.46,92.99,81.72,87.98,56.1,111510.07,Recycled Fiber Sheets,SustainFab Industries,2025-07-18
RW-10890,"Fisher, Arnold and Mccoy",Kanpur,Mixed Textile Waste,Textile,3854.0,Color Pigments,8.7,138.71,315.43,3250.17,22.48,2981.09,166.04,24.05,31.52,73.83,75.91,49.39,34.06,271948.69,Recycled Fiber Sheets,GreenBuild Industries,2025-01-28
RW-10891,Jones and Sons,Surat,Fabric Scraps,Organic,2556.2,Organic Contaminants,8.45,742.25,307.31,533.24,267.83,1821.43,130.33,39.2,51.55,67.91,54.26,67.38,28.43,210608.33,Eco Bricks,UrbanEco Materials,2025-01-17
RW-10892,Foster and Sons,Surat,Mixed Textile Waste,Organic,3768.38,High TDS,6.71,834.97,372.76,4060.78,189.98,986.91,17.67,17.56,21.02,83.78,63.05,38.02,37.27,197402.48,Acoustic Panels,GreenBuild Industries,2025-04-21
RW-10893,"Carrillo, Turner and Merritt",Mumbai,Textile Dye Waste,Polymer,3338.17,Color Pigments,8.56,499.04,116.44,295.75,243.97,991.36,7.55,3.03,41.54,41.18,40.46,49.74,58.69,225454.12,Acoustic Panels,SustainFab Industries,2025-11-15
RW-10894,Walsh-Thomas,Kanpur,Cotton Wastewater,Polymer,3784.91,Microplastics,5.55,314.84,319.97,880.22,226.89,1139.43,58.31,3.15,26.12,31.48,29.35,58.93,26.44,408280.65,Acoustic Panels,EcoPack Solutions,2025-01-21
RW-10895,Burns Inc,Kanpur,Dye Residue,Polymer,2170.73,Microplastics,7.1,181.47,28.34,4803.14,47.19,3222.49,23.26,17.85,37.41,30.07,31.78,22.53,49.41,205377.32,Acoustic Panels,GreenBuild Industries,2024-05-12
RW-10896,Powell-Gonzalez,Coimbatore,Mixed Textile Waste,Polymer,1513.43,Color Pigments,5.36,455.29,365.47,3409.44,191.64,2645.57,115.6,47.97,35.87,72.0,52.06,55.97,19.3,422538.34,Eco Bricks,CircularTex Pvt Ltd,2025-05-19
RW-10897,Douglas-Boyd,Mumbai,Industrial Wastewater,Chemical,3626.67,Heavy Metals,6.97,348.55,173.28,2159.95,132.3,577.47,72.02,2.45,33.99,38.95,35.87,21.21,40.33,186845.2,Eco Packaging,SustainFab Industries,2024-11-11
RW-10898,"Patel, Moore and Wyatt",Surat,Sludge,Chemical,3787.45,Microplastics,6.49,532.86,67.78,3775.74,193.13,275.73,9.03,35.26,39.6,56.87,40.0,63.58,14.09,186045.06,Insulation Boards,SustainFab Industries,2024-08-26
RW-10899,"Hill, Lewis and Miller",Surat,Industrial Wastewater,Mixed,307.08,Oil Residue,8.45,657.22,161.08,2246.55,170.27,1650.71,70.94,4.81,26.32,53.76,54.24,40.06,49.13,170682.39,Insulation Boards,GreenBuild Industries,2026-04-22
RW-10900,Thompson-Gonzales,Kanpur,Dye Residue,Textile,582.38,Microplastics,6.35,515.51,347.71,2978.98,200.03,3546.8,118.66,5.75,28.46,73.66,78.73,59.59,29.5,72139.69,Recycled Fiber Sheets,RenewLoop Manufacturing,2025-09-17
RW-10901,"Walker, Torres and Palmer",Ludhiana,Fabric Scraps,Textile,4242.48,Lead,5.18,839.78,378.37,1250.65,179.21,3075.84,164.32,13.94,29.6,71.69,63.2,64.47,37.98,483017.27,Industrial Pigments,RenewLoop Manufacturing,2024-06-03
RW-10902,Ortiz Ltd,Coimbatore,Polyester Fiber Scrap,Mixed,3671.4,Color Pigments,6.08,488.29,258.15,2091.15,150.67,3668.72,33.45,17.81,30.42,87.72,67.62,69.2,34.94,238746.8,Industrial Pigments,GreenBuild Industries,2024-06-19
RW-10903,"Nguyen, Pierce and Allen",Surat,Sludge,Textile,1026.54,Oil Residue,4.97,813.09,294.38,726.91,40.9,3076.43,167.15,2.9,24.03,26.06,19.23,80.59,14.35,11440.77,Recycled Fiber Sheets,CircularTex Pvt Ltd,2024-06-29
RW-10904,Campbell Inc,Coimbatore,Cotton Wastewater,Polymer,4004.16,Oil Residue,4.53,341.1,216.94,873.69,113.19,3305.49,150.04,15.43,52.89,35.24,37.14,66.28,31.36,448779.04,Insulation Boards,GreenBuild Industries,2024-06-11
RW-10905,Flowers-Barajas,Jaipur,Polyester Fiber Scrap,Mixed,4252.27,High TDS,4.85,873.39,220.41,3112.61,125.37,2811.48,63.78,1.04,29.09,83.77,91.46,39.08,38.79,365961.89,Insulation Boards,EcoPack Solutions,2024-10-21
RW-10906,Medina-Kramer,Surat,Cotton Wastewater,Organic,958.49,High TDS,5.79,572.59,109.37,3098.59,299.55,1077.61,146.12,26.18,31.02,60.35,43.75,70.38,36.38,151532.58,Insulation Boards,UrbanEco Materials,2024-12-05
RW-10907,"Palmer, Rogers and Miller",Kanpur,Sludge,Organic,4017.36,Lead,6.73,68.4,361.57,4431.92,69.65,2919.31,175.86,55.66,25.17,35.61,35.93,85.33,18.82,213457.88,Recycled Fiber Sheets,RenewLoop Manufacturing,2024-11-04
RW-10908,Harper Group,Ahmedabad,Dye Residue,Polymer,1585.22,Chromium,8.24,228.85,133.81,1778.87,6.85,2631.01,87.9,27.79,42.67,89.81,71.09,65.31,34.18,86303.38,Eco Bricks,CircularTex Pvt Ltd,2026-04-14
RW-10909,Wu Ltd,Surat,Fabric Scraps,Mixed,2240.57,Lead,8.28,562.75,372.89,1930.98,182.69,1946.48,111.39,37.33,51.46,21.48,20.67,30.55,51.84,257060.75,Eco Bricks,GreenBuild Industries,2025-02-25
RW-10910,Allen-Patton,Kanpur,Industrial Wastewater,Textile,941.37,Organic Contaminants,8.78,397.62,168.02,722.2,52.57,793.73,73.95,54.87,42.59,78.51,82.38,39.89,21.37,327276.38,Insulation Boards,SustainFab Industries,2025-11-24
RW-10911,Cole Inc,Mumbai,Mixed Textile Waste,Organic,1242.96,Color Pigments,5.4,120.23,146.8,3297.13,231.52,2264.48,122.31,5.6,28.51,49.35,53.59,67.68,55.52,499910.7,Eco Packaging,UrbanEco Materials,2024-05-14
RW-10912,Riley-Mitchell,Coimbatore,Chemical Effluent,Polymer,300.82,Color Pigments,8.2,710.88,251.04,4483.07,276.13,2745.72,96.68,30.35,47.48,29.66,24.93,39.45,32.78,247755.52,Insulation Boards,RenewLoop Manufacturing,2026-04-18
RW-10913,Chavez-Tucker,Surat,Industrial Wastewater,Mixed,946.34,Color Pigments,6.9,362.12,246.09,1480.35,28.67,794.5,113.31,30.43,23.16,47.28,48.26,86.97,50.99,90731.21,Insulation Boards,GreenBuild Industries,2025-11-09
RW-10914,Barnes-Wilkins,Coimbatore,Sludge,Textile,1409.84,Lead,6.21,829.87,360.56,1635.67,161.06,2878.78,30.93,6.29,25.08,52.12,46.86,22.58,49.04,339620.76,Eco Bricks,RenewLoop Manufacturing,2024-11-18
RW-10915,Novak Group,Jaipur,Synthetic Fiber Residue,Organic,112.15,Organic Contaminants,8.39,86.57,61.77,365.63,32.53,3038.99,98.12,40.05,42.88,34.87,28.67,57.93,23.52,454632.62,Industrial Pigments,SustainFab Industries,2025-06-13
RW-10916,"May, Thompson and Cantrell",Tiruppur,Dye Residue,Chemical,2260.76,Organic Contaminants,6.6,151.99,342.29,4024.62,254.89,2816.86,190.1,6.36,43.47,62.86,67.78,88.31,21.05,417849.8,Eco Packaging,UrbanEco Materials,2024-05-21
RW-10917,Gutierrez Ltd,Ahmedabad,Textile Dye Waste,Textile,107.85,Oil Residue,7.0,350.52,64.01,4985.11,247.38,189.99,165.3,9.88,24.14,37.12,36.48,40.49,21.88,153854.57,Insulation Boards,EcoPack Solutions,2026-01-09
RW-10918,Watkins-Roberts,Ludhiana,Polyester Fiber Scrap,Mixed,3739.34,Sulfide,5.11,150.79,310.61,3382.23,257.69,976.05,62.74,51.49,50.77,34.21,32.11,62.86,41.0,451346.98,Eco Bricks,RenewLoop Manufacturing,2024-07-01
RW-10919,Miller Ltd,Tiruppur,Textile Dye Waste,Textile,2362.97,Chromium,8.38,818.01,88.31,2720.54,129.66,2340.08,103.7,7.96,36.77,94.03,69.8,44.26,45.16,329013.86,Eco Bricks,GreenBuild Industries,2025-12-22
RW-10920,Harper Ltd,Mumbai,Textile Dye Waste,Organic,1923.6,Lead,5.57,153.01,346.14,3818.45,256.02,2045.82,174.08,52.44,20.11,72.48,61.41,89.99,39.81,195161.01,Eco Bricks,SustainFab Industries,2025-07-08
RW-10921,Gonzalez Inc,Jaipur,Fabric Scraps,Organic,2085.66,Chromium,6.85,635.93,352.96,1070.94,240.81,901.74,106.69,33.22,41.42,61.46,56.38,31.53,15.24,301325.97,Industrial Pigments,CircularTex Pvt Ltd,2025-03-15
RW-10922,"May, Sullivan and Gibson",Tiruppur,Fabric Scraps,Organic,1422.6,Sulfide,4.52,834.33,364.55,2463.24,194.09,2806.19,139.71,54.68,45.72,55.15,39.64,83.33,57.64,287328.72,Recycled Fiber Sheets,GreenBuild Industries,2024-08-28
RW-10923,Woodward Inc,Jaipur,Chemical Effluent,Textile,4077.14,Organic Contaminants,5.46,115.32,331.69,723.18,220.08,2055.91,73.65,22.17,50.19,75.06,64.62,52.65,32.94,265617.62,Insulation Boards,GreenBuild Industries,2025-10-01
RW-10924,Elliott and Sons,Surat,Dye Residue,Chemical,3215.55,High TDS,5.94,352.7,96.5,2732.15,103.62,2957.46,141.45,41.85,36.61,48.74,48.83,38.6,52.49,430578.83,Industrial Pigments,UrbanEco Materials,2024-05-16
RW-10925,"Reese, Miller and Diaz",Mumbai,Textile Dye Waste,Mixed,1702.26,High TDS,4.64,438.62,396.21,3407.55,252.54,902.49,183.31,9.99,50.48,38.95,42.39,45.05,38.1,56034.96,Recycled Fiber Sheets,EcoPack Solutions,2025-03-07
RW-10926,"Petersen, Peters and Ortiz",Tiruppur,Synthetic Fiber Residue,Chemical,3357.49,Low Contamination,7.66,337.68,346.25,3662.69,209.78,3613.03,91.16,14.39,26.69,57.11,53.85,85.13,5.53,300903.22,Eco Bricks,UrbanEco Materials,2026-05-04
RW-10927,Ryan LLC,Tiruppur,Cotton Wastewater,Mixed,1988.88,Lead,6.18,694.39,337.4,370.9,148.18,236.38,5.19,33.32,43.25,35.88,34.39,56.01,11.32,288480.9,Recycled Fiber Sheets,EcoPack Solutions,2025-03-03
RW-10928,Anderson PLC,Jaipur,Sludge,Chemical,1131.61,Heavy Metals,5.21,861.9,343.99,1231.28,182.67,1449.94,132.78,29.01,24.55,37.17,27.81,56.7,21.74,419011.5,Industrial Pigments,CircularTex Pvt Ltd,2026-05-01
RW-10929,"Macias, Wiggins and Jones",Tiruppur,Sludge,Chemical,2251.11,Chromium,6.57,502.17,328.29,357.93,215.76,305.09,172.54,3.93,48.14,29.12,31.27,34.09,50.65,470789.93,Recycled Fiber Sheets,UrbanEco Materials,2024-12-12
RW-10930,Brown-Guzman,Kanpur,Cotton Wastewater,Textile,1321.35,Color Pigments,7.55,580.86,166.82,2129.52,95.67,931.09,109.4,59.13,26.92,67.18,61.72,36.74,57.75,274074.9,Insulation Boards,RenewLoop Manufacturing,2025-04-25
RW-10931,"Nelson, Hall and Burton",Tiruppur,Polyester Fiber Scrap,Chemical,505.36,Lead,8.07,523.63,222.2,4359.86,187.4,3238.32,92.89,53.32,27.69,60.61,60.75,63.86,35.24,297515.98,Insulation Boards,CircularTex Pvt Ltd,2025-09-22
RW-10932,Decker-Roberts,Mumbai,Industrial Wastewater,Organic,473.64,Oil Residue,5.08,355.24,284.01,1925.85,62.51,2004.28,59.51,5.83,32.19,72.94,79.8,55.16,9.01,83537.11,Acoustic Panels,UrbanEco Materials,2025-09-13
RW-10933,Velez Ltd,Kanpur,Chemical Effluent,Organic,2101.02,Heavy Metals,4.78,343.92,350.34,4955.15,89.01,3211.12,72.33,16.18,29.98,84.92,65.73,72.54,54.74,92457.42,Insulation Boards,RenewLoop Manufacturing,2024-07-28
RW-10934,"Watson, Ross and Burns",Tiruppur,Dye Residue,Textile,4713.08,Color Pigments,8.12,123.79,162.98,3520.98,66.97,997.5,6.18,7.24,41.88,68.39,55.29,56.78,56.43,273306.29,Acoustic Panels,UrbanEco Materials,2025-08-05
RW-10935,Paul and Sons,Tiruppur,Sludge,Mixed,1790.78,Chromium,6.75,739.69,54.27,2233.47,68.01,3821.96,154.56,59.1,39.77,85.96,91.53,25.33,43.84,217979.47,Industrial Pigments,RenewLoop Manufacturing,2026-03-26
RW-10936,Dean-Davis,Jaipur,Sludge,Polymer,1980.43,Oil Residue,4.81,683.24,157.03,1885.05,217.2,2360.92,23.88,40.37,31.61,39.56,30.61,54.36,10.49,321127.62,Acoustic Panels,GreenBuild Industries,2025-01-15
RW-10937,Tate Group,Kanpur,Synthetic Fiber Residue,Mixed,2991.11,Microplastics,6.15,718.9,352.2,1980.64,55.95,2618.07,77.08,39.86,34.61,95.69,97.56,67.97,14.84,307810.74,Recycled Fiber Sheets,SustainFab Industries,2024-06-06
RW-10938,Long-Singh,Ludhiana,Synthetic Fiber Residue,Polymer,2256.62,Microplastics,6.17,605.91,223.74,4867.44,109.25,1237.22,85.76,27.33,49.97,56.6,51.23,24.46,11.27,369078.2,Eco Packaging,SustainFab Industries,2024-09-30
RW-10939,"Abbott, Lee and Obrien",Mumbai,Textile Dye Waste,Polymer,497.68,Lead,7.47,503.02,221.47,3336.82,174.42,1139.86,62.88,1.81,37.33,63.35,58.74,66.47,26.92,491243.75,Industrial Pigments,RenewLoop Manufacturing,2025-08-22
RW-10940,Torres LLC,Tiruppur,Fabric Scraps,Textile,100.48,Low Contamination,8.6,232.51,359.94,2741.67,8.31,773.34,151.68,5.36,44.44,56.06,55.49,92.82,26.58,173687.46,Insulation Boards,GreenBuild Industries,2024-05-25
RW-10941,Wells and Sons,Ahmedabad,Fabric Scraps,Textile,2793.68,Low Contamination,4.7,469.97,253.95,1281.53,160.69,1090.4,149.45,6.96,34.93,33.52,24.5,63.23,6.97,475160.68,Insulation Boards,GreenBuild Industries,2025-03-04
RW-10942,Beck Inc,Surat,Polyester Fiber Scrap,Polymer,4313.74,Microplastics,8.34,852.01,305.57,744.35,148.69,359.12,110.72,4.7,40.33,51.61,45.92,50.94,6.39,84354.14,Industrial Pigments,SustainFab Industries,2025-05-12
RW-10943,Ross-Patterson,Coimbatore,Industrial Wastewater,Mixed,1391.37,Sulfide,4.79,101.69,135.36,3915.16,241.31,1025.26,146.74,35.32,23.63,64.24,53.65,26.07,49.97,400803.75,Acoustic Panels,CircularTex Pvt Ltd,2025-05-16
RW-10944,Murphy-Perez,Jaipur,Fabric Scraps,Mixed,4251.05,Microplastics,5.75,673.1,390.93,778.02,75.87,1109.84,19.12,51.53,45.73,59.8,63.45,80.54,57.14,112786.99,Insulation Boards,GreenBuild Industries,2024-08-05
RW-10945,"Rasmussen, Finley and Little",Ahmedabad,Synthetic Fiber Residue,Polymer,3314.72,Heavy Metals,8.3,499.2,197.61,4785.35,75.84,1214.47,42.08,35.09,39.13,52.9,51.87,85.23,10.18,112557.37,Industrial Pigments,SustainFab Industries,2025-01-31
RW-10946,"Kirby, Myers and Johnson",Mumbai,Polyester Fiber Scrap,Textile,359.46,Low Contamination,5.74,738.88,197.66,2338.81,46.83,1218.34,126.36,9.24,23.58,27.21,25.57,73.84,14.9,67911.53,Insulation Boards,EcoPack Solutions,2024-07-10
