batch_id,factory_name,country,city,industry_type,waste_type,quantity_kg,material_category,contaminants,pH,COD_mg_L,BOD_mg_L,TDS_mg_L,turbidity_NTU,conductivity_uS_cm,dye_concentration_ppm,sludge_percentage,temperature_C,recyclability_score,recovery_feasibility_score,profitability_score,predicted_roi_percent,workforce_requirement_score,machinery_compatibility_score,logistics_complexity_score,circularity_score,carbon_reduction_tons,water_recovery_percent,energy_savings_percent,estimated_market_value_inr,recommended_product,predicted_market_demand,recommended_buyer,treatment_dependency,ai_segmentation_category,esg_impact_score,estimated_payback_months,upload_date
RWX-107057,"Bhasin, Kapadia and Dada",India,Jaipur,Textile Manufacturing,Mixed Industrial Waste,19334.32,Chemical,Color Pigments,7.83,1618.13,300.81,5339.91,279.63,3403.73,624.69,59.29,63.94,47.9,40.43,92.03,48.75,2.3,85.68,92.35,69.66,95.45,66.83,45.3,2058998.55,Circular Fashion Fibers,High,GreenBuild International,Low,Needs Advanced Treatment,49.88,47.2,2025-09-05
RWX-107058,Gutierrez Group,Germany,Bangkok,Plastic Recycling,Polyester Fiber Waste,7482.19,Metal,High TDS,7.15,50.8,295.37,1201.18,842.09,1985.63,510.31,37.05,28.86,67.97,48.83,64.67,75.31,9.77,48.61,53.01,44.38,88.52,60.09,38.88,2424855.27,Acoustic Panels,Very High,Reliance Circular Ventures,Medium,Low Recovery Potential,49.61,13.3,2025-06-29
RWX-107059,Rege Group,India,Panipat,Paper Manufacturing,Synthetic Residue,21019.95,Chemical,Oil Residue,5.21,412.89,392.64,10954.39,195.07,8598.85,760.66,11.87,37.1,97.16,69.66,93.9,7.91,5.25,87.3,73.6,64.07,463.32,40.98,10.1,6969494.66,Recycled Plastic Lumber,Very High,RenewLoop Manufacturing,High,Low Recovery Potential,35.14,23.7,2022-08-15
RWX-107060,"Mcdowell, Watson and Morris",USA,Tokyo,Metal Processing,Fly Ash,16437.13,Organic,Oil Residue,8.26,557.95,778.85,11149.44,81.72,3154.37,190.71,13.52,61.01,41.29,33.16,36.91,42.81,7.1,61.89,52.17,73.11,863.55,42.68,43.28,1881624.75,Acoustic Panels,Very High,Reliance Circular Ventures,Medium,Needs Advanced Treatment,97.66,18.2,2023-08-25
RWX-107061,Hester-Rhodes,Turkey,Dubai,Leather Processing,Chemical Effluent,14431.09,Chemical,Color Pigments,9.52,810.3,568.27,1967.47,314.43,8531.12,195.23,22.14,60.95,78.29,73.88,56.83,35.91,5.01,69.85,69.22,60.17,199.66,47.79,55.6,9930994.81,Composite Wall Panels,Very High,Tata Sustainable Materials,Low,Moderately Recoverable,30.87,39.1,2024-12-30
RWX-107062,Brewer Group,Vietnam,Bangkok,Construction Materials,Polyester Fiber Waste,13781.18,Polymer,Oil Residue,5.33,77.68,520.65,5383.53,683.32,8052.99,700.12,27.09,47.76,67.83,53.62,36.21,57.25,7.2,77.88,86.59,41.45,897.33,63.55,44.4,7080635.53,Industrial Pigments,Very High,Mahindra Sustainable Solutions,High,Moderately Recoverable,44.3,23.2,2024-12-16
RWX-107063,Dixit LLC,India,Ludhiana,Synthetic Fiber Plant,Industrial Wastewater,22786.75,Metal,High TDS,8.21,1345.53,568.59,9138.66,525.83,400.59,6.67,2.94,27.67,82.37,60.28,95.44,42.24,7.43,48.44,58.58,58.11,135.38,29.93,6.47,2043226.15,Circular Fashion Fibers,Very High,GreenBuild International,Medium,Needs Advanced Treatment,47.48,42.8,2024-07-14
RWX-107064,Velez-Lee,UK,Istanbul,Industrial Dyeing,Polyester Fiber Waste,13375.88,Metal,Oil Residue,9.33,1002.12,104.11,10734.44,187.98,8727.59,430.07,23.15,37.43,76.13,71.56,71.07,10.61,2.52,97.96,43.61,56.14,878.62,25.75,30.54,1341941.98,Recycled Plastic Lumber,Very High,Tata Sustainable Materials,Medium,Needs Advanced Treatment,59.41,25.0,2023-10-03
RWX-107065,Bora-Shetty,India,Mumbai,Textile Manufacturing,Polyester Fiber Waste,1978.27,Mixed,High TDS,4.31,132.04,629.12,2944.96,727.3,6265.37,749.56,50.69,62.75,42.08,30.16,35.38,36.65,1.49,55.37,59.02,92.82,277.66,78.49,14.08,5185999.69,Acoustic Panels,High,GreenBuild International,Low,Moderately Recoverable,71.09,4.9,2023-03-11
RWX-107066,Brown-Stokes,UAE,Dhaka,Plastic Recycling,Industrial Wastewater,4674.46,Mixed,Color Pigments,6.98,1445.53,846.52,512.19,67.27,5899.58,111.23,9.32,48.67,20.24,18.94,75.27,29.19,3.59,92.9,21.02,31.01,933.45,58.76,65.31,5443590.93,Sustainable Ceiling Tiles,High,UltraTech EcoBuild,High,Moderately Recoverable,78.99,33.9,2023-12-12
RWX-107067,Raju-Sha,India,Noida,Leather Processing,Synthetic Residue,5916.35,Organic,Microplastics,9.9,694.47,518.43,5723.53,511.6,5956.41,14.52,43.16,43.92,85.89,87.65,46.17,83.01,8.55,37.3,28.24,41.04,132.62,49.35,61.22,9096856.56,Eco Concrete Additives,Emerging,CircularTex Global,Low,Needs Advanced Treatment,42.37,23.6,2025-03-24
RWX-107068,"Rattan, Bahl and Arora",India,Noida,Construction Materials,Industrial Wastewater,10212.09,Organic,Oil Residue,7.41,1550.45,227.31,6979.62,506.76,5393.99,262.77,13.82,32.57,63.83,49.41,67.83,22.35,3.61,46.28,21.23,27.15,843.73,94.78,65.7,1187595.79,Composite Wall Panels,Very High,GreenBuild International,Low,Needs Advanced Treatment,96.79,8.1,2023-08-03
RWX-107069,"Batra, Yohannan and Suri",India,Noida,Industrial Dyeing,Industrial Wastewater,23050.72,Organic,Chromium,9.37,1765.97,518.35,8649.0,305.23,7442.78,104.92,68.95,51.88,68.93,49.92,19.45,73.35,8.52,92.63,84.62,98.52,829.37,70.9,33.37,8117817.69,Acoustic Panels,Emerging,JSW Green Materials,High,Highly Recoverable,54.5,34.1,2025-03-12
RWX-107070,Bedi and Sons,India,Pune,Garment Processing,Fabric Scraps,12541.8,Organic,Color Pigments,7.07,881.3,857.07,3619.09,745.65,5448.03,539.36,29.26,25.96,44.53,49.12,87.33,66.33,9.98,64.59,74.95,90.39,790.41,87.3,30.6,9265052.84,Eco Concrete Additives,Very High,CircularTex Global,Low,Needs Advanced Treatment,61.34,38.2,2024-02-04
RWX-107071,"Bowen, Chavez and Miller",USA,Tokyo,Metal Processing,Fabric Scraps,2436.49,Chemical,Sulfide,4.13,543.86,330.3,5700.85,441.6,5462.4,404.29,33.48,19.17,59.28,44.05,71.92,59.77,9.65,38.46,10.18,75.9,550.95,85.45,29.82,5376967.49,Sustainable Ceiling Tiles,Medium,Tata Sustainable Materials,High,Highly Recoverable,40.51,42.2,2024-08-06
RWX-107072,Burke and Sons,Vietnam,Dubai,Garment Processing,Mixed Industrial Waste,19218.75,Textile,Lead,4.99,863.73,646.64,6391.78,455.26,2690.84,621.22,65.72,50.15,85.79,61.07,66.76,34.29,7.53,63.82,49.44,32.14,554.25,97.39,30.19,1150402.83,Recycled Plastic Lumber,Emerging,CircularTex Global,Low,Highly Recoverable,67.08,26.5,2024-09-28
RWX-107073,Lin Group,Japan,Bangkok,Leather Processing,Fly Ash,16731.39,Organic,Organic Contaminants,7.83,275.01,401.35,3841.41,282.79,8624.82,640.8,54.6,60.68,88.86,85.82,69.61,75.77,9.62,83.57,46.13,68.6,383.63,63.96,62.58,6630127.26,Eco Concrete Additives,Very High,Tata Sustainable Materials,Low,Highly Recoverable,66.98,24.2,2025-01-21
RWX-107074,Edwards Inc,China,Dubai,Plastic Recycling,Industrial Wastewater,10732.48,Chemical,Chromium,7.46,1410.75,597.69,9664.4,780.31,7317.68,766.88,14.36,41.75,59.62,64.94,21.23,47.02,7.06,47.09,24.87,51.55,749.17,67.55,22.98,6068631.0,Eco Packaging,High,EcoPack Solutions,Medium,Low Recovery Potential,85.99,23.5,2024-02-17
RWX-107075,"Kumer, Bava and Garde",India,Jaipur,Plastic Recycling,Polyester Fiber Waste,11511.58,Polymer,Heavy Metals,9.06,1488.09,447.43,2570.49,342.06,721.53,465.08,4.13,36.03,57.38,58.39,50.48,29.69,7.84,84.45,94.89,63.13,600.64,49.61,28.56,8525582.55,Composite Wall Panels,Very High,Asian Paints Eco Division,Low,Highly Recoverable,82.64,11.0,2024-12-03
RWX-107076,"Kidd, Cobb and Bridges",Indonesia,New York,Leather Processing,Fabric Scraps,13270.32,Metal,High TDS,4.16,1750.72,85.85,5406.18,313.27,6376.33,316.99,54.88,47.89,57.73,46.76,48.82,8.47,2.99,73.69,92.31,78.36,860.43,11.32,14.75,4037108.41,Eco Concrete Additives,Emerging,Asian Paints Eco Division,High,Highly Recoverable,71.91,47.4,2022-10-03
RWX-107077,Wilson-Hernandez,USA,Bangkok,Garment Processing,Textile Dye Waste,22905.9,Textile,Lead,7.66,1048.18,616.23,1119.72,746.26,2944.06,457.77,18.93,21.03,29.66,26.67,75.28,64.59,2.2,55.05,61.81,48.64,35.78,23.12,44.57,7568275.72,Acoustic Panels,Very High,Mahindra Sustainable Solutions,High,Highly Recoverable,61.89,46.5,2024-02-14
RWX-107078,Sanford-Miller,Bangladesh,Dhaka,Garment Processing,Polyester Fiber Waste,18913.83,Mixed,Chromium,9.47,1085.26,745.61,6889.62,881.48,3107.96,468.52,44.89,37.72,65.59,62.08,74.37,58.32,8.98,85.19,80.92,88.16,320.82,35.55,29.65,7785123.84,Recycled Plastic Lumber,Medium,GreenBuild International,High,Low Recovery Potential,64.85,14.4,2023-02-16
RWX-107079,Brooks and Sons,Germany,Tokyo,Synthetic Fiber Plant,Printing Dye Sludge,14620.74,Chemical,Low Contamination,9.91,1707.72,231.86,11891.91,498.12,5698.25,520.91,7.34,63.73,91.92,75.13,69.57,55.07,6.5,71.62,35.21,76.88,159.45,86.09,49.9,7677730.49,Eco Packaging,Very High,Reliance Circular Ventures,High,Moderately Recoverable,56.26,42.0,2025-01-18
RWX-107080,Townsend-Lopez,USA,Dhaka,Chemical Processing,Fly Ash,3318.33,Mixed,Heavy Metals,4.12,308.95,856.62,7374.62,845.54,5978.07,254.99,59.44,32.52,60.19,57.82,20.93,84.38,5.15,91.16,14.85,66.06,323.09,84.32,45.06,1229666.74,Eco Bricks,Medium,EcoPack Solutions,Medium,Highly Recoverable,75.1,13.8,2022-12-16
RWX-107081,"Davis, Warren and Conner",Germany,Shanghai,Metal Processing,Sludge,24346.63,Organic,Lead,5.76,1217.42,189.79,8022.45,597.91,1170.59,294.29,51.73,39.03,47.45,46.26,82.07,84.33,9.23,69.24,16.91,91.29,732.07,59.28,44.51,3747487.3,Eco Bricks,Medium,CircularTex Global,High,Highly Recoverable,86.22,23.7,2025-05-05
RWX-107082,Tate-Olson,Germany,Dubai,Paper Manufacturing,Polyester Fiber Waste,6157.86,Textile,Color Pigments,4.68,1351.44,755.68,1864.22,424.33,3458.52,717.39,28.05,46.47,40.26,34.56,32.1,42.72,2.59,75.73,13.17,63.7,405.81,60.72,48.42,1317849.87,Composite Wall Panels,High,GreenBuild International,Low,Low Recovery Potential,57.38,20.0,2023-12-20
RWX-107083,"Khare, Chanda and Borde",India,Ahmedabad,Metal Processing,Synthetic Residue,10794.7,Organic,Low Contamination,6.84,1112.07,409.49,4223.31,227.16,4664.34,62.08,48.03,59.61,58.92,66.87,75.49,18.46,1.3,79.22,74.83,45.7,427.33,85.08,53.7,3972448.33,Composite Wall Panels,Emerging,UltraTech EcoBuild,Medium,Low Recovery Potential,71.55,17.9,2025-04-30
RWX-107084,Lalla PLC,India,Jaipur,Plastic Recycling,Polyester Fiber Waste,17091.57,Metal,Color Pigments,9.58,963.92,196.1,1639.27,334.0,4777.72,201.62,7.43,60.31,43.84,42.33,97.84,26.99,4.68,89.68,58.91,37.44,235.14,47.55,28.27,3651176.98,Eco Bricks,Medium,Mahindra Sustainable Solutions,Medium,Needs Advanced Treatment,97.01,29.5,2025-08-11
RWX-107085,"Khosla, Gulati and Wable",India,Mumbai,Plastic Recycling,Printing Dye Sludge,12127.99,Mixed,Oil Residue,5.81,339.26,661.86,8156.27,205.07,8644.16,128.52,30.19,33.38,82.99,93.84,22.31,76.71,9.7,90.33,57.44,74.38,88.08,96.95,50.05,9270686.21,Eco Packaging,Emerging,GreenBuild International,High,Moderately Recoverable,47.88,32.0,2025-09-18
RWX-107086,"Wright, Wallace and Moore",UK,Tokyo,Industrial Dyeing,Polyester Fiber Waste,20303.21,Chemical,Microplastics,5.29,886.68,359.98,8859.13,760.62,4201.34,296.78,21.91,18.83,97.76,101.65,18.94,53.99,2.26,53.08,42.09,93.24,908.29,28.0,8.58,6553321.36,Sustainable Ceiling Tiles,Emerging,Tata Sustainable Materials,Low,Low Recovery Potential,57.51,43.2,2024-12-13
RWX-107087,"Garde, Kaur and Grewal",India,Ahmedabad,Chemical Processing,Fabric Scraps,14678.65,Textile,Chromium,5.54,821.49,228.98,9848.46,786.32,3273.3,475.13,47.12,35.76,79.01,68.46,81.77,38.16,4.21,89.28,80.25,71.83,320.48,89.47,57.84,8074227.25,Compressed Construction Blocks,Emerging,EcoPack Solutions,High,Moderately Recoverable,51.22,38.3,2023-08-12
RWX-107088,Dhillon LLC,India,Noida,Chemical Processing,Printing Dye Sludge,17542.26,Polymer,Heavy Metals,7.51,1106.41,862.5,4890.56,836.82,1173.14,433.53,75.4,20.67,21.08,18.24,78.49,55.83,6.81,60.1,55.46,45.25,161.98,70.19,58.47,6785601.72,Composite Wall Panels,High,Asian Paints Eco Division,Medium,Moderately Recoverable,64.37,42.8,2023-09-07
RWX-107089,Mcdonald-Hall,Germany,Istanbul,Paper Manufacturing,Chemical Effluent,16962.69,Chemical,Microplastics,8.95,1058.9,432.81,4448.81,783.28,9857.64,394.96,77.77,43.39,81.35,87.3,89.28,68.62,8.4,71.64,29.24,26.25,6.39,37.57,68.5,3163766.42,Industrial Absorbent Pads,Medium,RenewLoop Manufacturing,Medium,Moderately Recoverable,39.17,26.3,2024-02-09
RWX-107090,Tak-Tailor,India,Mumbai,Garment Processing,Synthetic Residue,14538.02,Chemical,Sulfide,9.45,968.86,403.54,777.94,747.16,5953.76,638.62,8.58,33.97,78.44,60.64,54.08,22.89,5.77,97.2,46.7,82.34,996.52,32.28,20.79,9468812.0,Industrial Pigments,Medium,EcoPack Solutions,High,Moderately Recoverable,52.91,29.2,2022-07-31
RWX-107091,"Trujillo, Perez and Valenzuela",Indonesia,Tokyo,Industrial Dyeing,Textile Dye Waste,11718.31,Chemical,Low Contamination,5.61,174.49,894.83,4433.43,404.45,9625.78,262.89,3.12,51.83,35.53,35.85,29.78,75.46,6.87,92.81,54.45,64.74,939.58,85.17,56.26,7938659.08,Circular Fashion Fibers,Very High,CircularTex Global,High,Moderately Recoverable,37.83,45.8,2024-03-09
RWX-107092,"Golla, Seth and Bajwa",India,Bengaluru,Paper Manufacturing,Polyester Fiber Waste,24047.35,Mixed,Oil Residue,5.65,602.95,351.36,10409.25,460.31,8902.85,266.57,36.56,53.01,96.96,90.4,80.82,59.46,2.16,85.62,60.62,37.08,242.71,91.53,63.48,3690097.87,Industrial Absorbent Pads,Very High,GreenBuild International,Medium,Moderately Recoverable,87.35,24.7,2022-07-15
RWX-107093,Buch-Sunder,India,Noida,Synthetic Fiber Plant,Synthetic Residue,3713.05,Organic,Color Pigments,9.79,96.89,347.78,10646.74,550.49,1932.35,107.99,35.32,39.31,32.95,35.22,86.66,36.89,4.66,86.38,27.79,45.41,445.6,60.25,59.14,2078128.35,Composite Wall Panels,Medium,GreenBuild International,Low,Moderately Recoverable,32.23,22.7,2024-08-28
RWX-107094,"Simmons, Morris and Allen",UK,Tokyo,Garment Processing,Chemical Effluent,5978.03,Organic,Low Contamination,5.84,802.16,191.61,6348.26,582.12,3542.06,510.37,21.86,61.17,47.46,51.0,78.1,31.32,2.45,40.75,12.72,66.98,805.94,52.44,17.97,6864041.15,Eco Packaging,Emerging,JSW Green Materials,Low,Moderately Recoverable,91.31,46.3,2023-11-17
RWX-107095,Simmons-Cox,UAE,Istanbul,Chemical Processing,Sludge,18892.21,Chemical,Color Pigments,9.68,1160.3,540.52,9652.38,549.72,8260.09,113.85,79.77,42.52,59.51,63.77,42.6,41.38,2.4,46.12,23.83,36.36,609.77,53.72,34.14,3763464.11,Recycled Plastic Lumber,Medium,Asian Paints Eco Division,Medium,Low Recovery Potential,77.11,7.6,2026-01-07
RWX-107096,Jayaraman LLC,India,Bengaluru,Garment Processing,Polyester Fiber Waste,11278.61,Mixed,Chromium,8.95,834.2,446.43,9182.16,297.36,873.81,222.1,62.49,45.53,55.68,43.5,53.86,24.47,1.68,41.96,84.23,54.81,799.52,88.56,56.88,9006131.46,Circular Fashion Fibers,Very High,Tata Sustainable Materials,High,Highly Recoverable,47.52,41.9,2023-12-25
RWX-107097,"Keer, Subramanian and Ram",India,Jaipur,Plastic Recycling,Printing Dye Sludge,6081.46,Metal,Lead,8.19,1447.91,33.99,10123.38,841.94,7734.77,293.36,13.23,43.2,23.02,21.32,91.4,62.14,8.24,59.53,58.94,45.88,313.19,91.56,31.84,7724707.0,Compressed Construction Blocks,Medium,JSW Green Materials,Medium,Needs Advanced Treatment,72.68,36.6,2022-07-09
RWX-107098,Davis LLC,China,Manchester,Leather Processing,Industrial Wastewater,18238.19,Organic,Microplastics,4.24,924.23,517.32,2578.56,50.45,1665.84,383.39,46.87,53.05,94.94,93.02,95.35,9.26,4.44,66.01,83.39,70.42,940.13,15.14,50.61,1016642.87,Industrial Absorbent Pads,Very High,Mahindra Sustainable Solutions,High,Highly Recoverable,48.07,22.4,2023-10-01
RWX-107099,Trivedi-Chandra,India,Coimbatore,Chemical Processing,Industrial Wastewater,6499.39,Polymer,Lead,5.44,1197.27,770.22,11462.69,235.18,4458.54,415.29,9.99,23.37,58.63,52.21,54.54,13.36,3.87,51.24,87.86,90.59,232.73,12.13,36.2,6531336.46,Acoustic Panels,Medium,GreenBuild International,High,Highly Recoverable,58.25,40.7,2022-11-07
RWX-107100,Rodriguez LLC,Bangladesh,Jakarta,Industrial Dyeing,Fabric Scraps,453.55,Mixed,Sulfide,5.75,436.2,513.62,4089.5,551.0,7213.38,605.6,51.84,40.52,63.02,56.83,60.62,13.22,5.85,58.76,67.02,55.75,646.84,55.4,15.02,1362624.91,Circular Fashion Fibers,Very High,CircularTex Global,Low,Moderately Recoverable,60.37,34.7,2024-12-30
RWX-107101,Sama-Iyengar,India,Coimbatore,Metal Processing,Synthetic Residue,3877.38,Polymer,Low Contamination,5.66,1460.32,752.64,2108.41,718.87,7619.03,642.37,6.18,45.65,76.99,66.92,91.73,61.2,8.64,40.63,64.25,48.13,287.44,43.9,69.12,9457110.29,Eco Bricks,Medium,EcoPack Solutions,Medium,Moderately Recoverable,96.9,35.0,2022-05-27
RWX-107102,"Adams, Carter and Murphy",Turkey,Berlin,Metal Processing,Industrial Wastewater,6754.53,Organic,Microplastics,8.64,813.72,585.33,8122.04,319.13,8584.54,703.48,58.66,18.32,35.26,39.7,92.49,65.16,8.22,43.28,69.93,43.11,176.74,16.44,8.75,3824232.04,Acoustic Panels,High,Reliance Circular Ventures,High,Needs Advanced Treatment,95.27,17.9,2023-03-26
RWX-107103,"Rajan, Rajan and Bhandari",India,Bengaluru,Chemical Processing,Mixed Industrial Waste,23361.7,Metal,Color Pigments,9.22,1627.76,811.44,7912.49,252.23,3708.43,434.9,5.11,22.22,54.3,56.73,45.54,63.4,3.61,58.02,38.73,41.82,425.03,44.96,56.38,5431173.4,Eco Packaging,High,Asian Paints Eco Division,Medium,Moderately Recoverable,76.58,16.2,2024-11-11
RWX-107104,Sood Inc,India,Noida,Garment Processing,Fabric Scraps,20038.52,Metal,Lead,4.06,1114.55,656.92,624.97,138.56,5183.95,496.17,43.88,55.96,57.54,42.2,25.06,69.74,2.21,88.29,72.36,85.31,596.88,69.1,43.24,6188770.12,Eco Packaging,High,Asian Paints Eco Division,Low,Needs Advanced Treatment,41.33,9.1,2024-12-15
RWX-107105,Chaudhry-Sha,India,Ahmedabad,Textile Manufacturing,Sludge,1993.13,Mixed,Microplastics,7.62,1429.91,838.71,6984.4,141.6,9526.39,375.42,76.83,55.85,61.12,61.06,92.46,17.34,7.21,93.89,15.35,34.0,136.11,95.56,15.36,4314789.82,Sustainable Ceiling Tiles,Medium,CircularTex Global,High,Needs Advanced Treatment,36.16,12.0,2023-07-29
RWX-107106,Smith and Sons,China,Manchester,Plastic Recycling,Textile Dye Waste,4946.95,Organic,Microplastics,7.88,954.49,778.28,11853.0,683.98,5171.52,702.3,6.41,45.46,59.78,54.53,91.09,6.86,2.79,55.01,84.74,73.06,331.72,22.97,22.24,3204630.09,Acoustic Panels,Medium,EcoPack Solutions,High,Needs Advanced Treatment,83.89,41.8,2024-09-17
RWX-107107,Morris and Sons,Indonesia,Manchester,Leather Processing,Textile Dye Waste,19355.28,Textile,Low Contamination,7.93,1168.63,108.6,6773.83,488.27,5152.01,544.15,38.31,46.57,44.77,42.21,29.24,11.49,1.98,48.81,18.43,88.68,986.43,21.47,47.67,4059241.93,Eco Bricks,High,Reliance Circular Ventures,High,Low Recovery Potential,48.14,13.6,2025-06-27
RWX-107108,Bhargava and Sons,India,Jaipur,Textile Manufacturing,Synthetic Residue,22349.0,Organic,Heavy Metals,4.23,334.42,66.64,11384.98,76.94,4139.55,346.53,63.19,38.89,55.61,50.85,21.13,75.48,9.65,51.76,84.45,77.1,113.54,14.81,61.6,4756815.12,Compressed Construction Blocks,Medium,JSW Green Materials,Medium,Needs Advanced Treatment,86.16,28.3,2025-01-11
RWX-107109,"Chaudhry, Barman and Deo",India,Panipat,Industrial Dyeing,Synthetic Residue,17304.4,Mixed,Oil Residue,6.06,1749.27,850.78,8291.65,531.47,7978.01,318.44,50.99,61.0,98.91,77.61,55.85,53.75,2.24,70.47,73.15,84.99,885.69,88.54,7.5,8627546.95,Thermal Insulation Boards,Medium,Reliance Circular Ventures,Low,Highly Recoverable,63.16,10.6,2023-04-15
RWX-107110,Varty and Sons,India,Coimbatore,Industrial Dyeing,Mixed Industrial Waste,5144.34,Mixed,Chromium,6.41,510.63,216.19,3596.83,662.77,5579.14,393.12,15.04,35.61,71.63,58.18,70.14,29.62,1.69,39.22,43.44,58.52,54.25,30.62,62.17,4585980.92,Eco Packaging,High,EcoPack Solutions,High,Highly Recoverable,97.78,45.0,2025-03-11
RWX-107111,"West, Roberts and Ray",South Korea,Ho Chi Minh City,Garment Processing,Polyester Fiber Waste,16295.41,Organic,Low Contamination,4.89,1390.15,565.21,10461.53,716.47,6434.64,700.23,30.95,45.11,74.19,61.98,65.11,65.46,6.62,50.32,43.63,88.43,874.14,66.14,31.27,6613626.13,Industrial Absorbent Pads,Emerging,RenewLoop Manufacturing,High,Needs Advanced Treatment,68.78,38.4,2022-07-15
RWX-107112,Mand Group,India,Noida,Construction Materials,Polyester Fiber Waste,5426.7,Metal,Lead,4.84,884.95,489.65,9207.47,806.59,147.51,120.3,70.98,22.92,69.54,62.4,30.29,67.51,7.61,92.03,74.94,36.22,658.6,95.15,37.68,4095274.56,Circular Fashion Fibers,High,GreenBuild International,Medium,Highly Recoverable,80.14,34.5,2026-01-20
RWX-107113,Keer-Kohli,India,Mumbai,Industrial Dyeing,Sludge,16478.33,Organic,Microplastics,6.76,1681.81,374.88,6821.9,537.44,9231.82,785.53,35.33,50.56,59.16,50.99,61.14,18.12,9.06,58.59,89.96,96.64,317.8,70.83,33.85,1873215.77,Composite Wall Panels,Very High,Reliance Circular Ventures,Medium,Low Recovery Potential,34.42,12.8,2026-02-13
RWX-107114,Brahmbhatt Ltd,India,Kanpur,Synthetic Fiber Plant,Textile Dye Waste,13530.47,Textile,Color Pigments,4.81,774.88,742.71,9820.89,838.39,901.24,271.45,63.49,40.24,68.38,58.53,42.42,46.29,2.76,83.87,70.51,34.36,296.53,22.29,6.88,7393712.03,Recycled Plastic Lumber,Medium,UltraTech EcoBuild,Medium,Highly Recoverable,42.92,7.5,2024-07-12
RWX-107115,Wang Ltd,Germany,Dubai,Industrial Dyeing,Textile Dye Waste,7502.27,Mixed,Chromium,9.0,157.22,202.66,6747.48,231.44,6769.51,453.85,48.11,28.58,69.89,53.54,43.98,52.05,6.37,66.72,22.92,58.86,975.6,31.7,28.64,5133362.97,Composite Wall Panels,Emerging,JSW Green Materials,Medium,Low Recovery Potential,39.84,40.3,2025-12-14
RWX-107116,"Mannan, Khalsa and Bala",India,Pune,Plastic Recycling,Synthetic Residue,8806.96,Metal,Oil Residue,6.21,1567.55,859.91,971.65,329.99,3908.02,484.7,41.24,49.35,43.04,30.74,43.29,79.9,6.07,64.36,49.13,39.9,216.88,56.46,64.26,6197286.25,Circular Fashion Fibers,Emerging,Reliance Circular Ventures,Medium,Low Recovery Potential,63.87,16.8,2026-01-31
RWX-107117,Verma LLC,India,Pune,Leather Processing,Textile Dye Waste,13466.28,Organic,Sulfide,7.97,238.11,791.45,10048.55,396.53,7727.14,215.32,30.08,31.97,84.61,69.32,51.02,80.4,1.76,54.45,81.9,51.18,540.56,38.77,27.46,957634.46,Eco Bricks,Medium,CircularTex Global,High,Moderately Recoverable,69.22,36.9,2025-05-02
RWX-107118,Ward-Franklin,China,Tokyo,Paper Manufacturing,Textile Dye Waste,14569.7,Mixed,Sulfide,4.26,1179.66,345.5,3638.23,519.03,1071.15,789.44,60.67,56.64,72.07,69.48,68.73,55.84,4.6,43.65,63.1,95.95,74.57,52.06,33.22,4545624.26,Acoustic Panels,High,Mahindra Sustainable Solutions,Medium,Low Recovery Potential,59.26,34.8,2023-12-14
RWX-107119,Rau and Sons,India,Surat,Metal Processing,Mixed Industrial Waste,24275.65,Chemical,Chromium,7.85,1401.38,622.39,9435.84,511.46,6021.29,391.13,7.25,40.03,71.55,50.16,24.82,35.36,1.04,64.82,30.82,39.99,55.49,31.92,22.65,9932217.98,Industrial Pigments,High,GreenBuild International,High,Highly Recoverable,72.44,47.8,2023-05-11
